MATERIAL,CALMONTH,OSMIT,ORFLG,TOTAL_STOCK,W_DEMAND18,W_DEMAND12,W_OPENQTY
ZZD0700998,202004,NEW,Y,48,80,53.333,0
ZZD0700998,202005,NEW,Y,48,197,131.333,0
ZZD0700998,202006,NEW,Y,48,51.258,34.172,114
ZZD0700998,202007,NEW,Y,48,143,95.333,114
ZZD0700998,202009,NEW,Y,222,105.7,70.467,0
ZZD0700998,202010,NEW,Y,150,64.129,42.753,0
ZZD0700998,202011,NEW,Y,150,188.833,125.889,0
ZZD0700998,202012,NEW,Y,150,228,152,0
ZZD0700998,202101,NEW,Y,150,228,152,0
ZZD0700998,202102,NEW,Y,150,228,152,0
ZZD0700998,202103,NEW,Y,150,118,78.667,0
ZZD0700998,202104,EXCESS,Y,150,117.677,78.451,0
ZZD0700999,202004,NEW,Y,48,77,51.333,0
ZZD0700999,202005,NEW,Y,42,69,46,0
ZZD0700999,202006,NEW,Y,42,24.129,16.086,90
ZZD0700999,202007,NEW,Y,42,39.643,26.429,90
ZZD0700999,202009,NEW,Y,96,90.6,60.4,0
ZZD0700999,202010,NEW,Y,96,102.194,68.129,0
ZZD0700999,202011,NEW,Y,96,133.333,88.889,0
ZZD0700999,202012,NEW,Y,96,248.516,165.677,0
ZZD0700999,202101,NEW,Y,96,216,144,36
ZZD0700999,202102,NEW,Y,60,216,144,0
ZZD0700999,202103,NEW,Y,60,212,141.333,0
ZZD0700999,202104,ACTIVE,Y,60,114.4,76.267,0
ZZD0701000,202004,NEW,Y,90,60,40,0
ZZD0701000,202005,NEW,Y,84,134,89.333,0
ZZD0701000,202006,NEW,Y,66,96.516,64.344,12
ZZD0701000,202009,NEW,Y,132,90.6,60.4,0
ZZD0701000,202010,NEW,Y,96,102.193,68.129,0
ZZD0701000,202011,NEW,Y,72,133.334,88.889,0
ZZD0701000,202012,NEW,Y,6,306,204,0
ZZD0701000,202101,NEW,Y,6,306,204,0
ZZD0701000,202102,NEW,Y,36,234,156,0
ZZD0701000,202103,NEW,Y,36,149.258,99.505,0
ZZD0701000,202104,ACTIVE,Y,36,127.401,84.934,0
ZZD0701001,202004,NEW,Y,6,929,619.333,0
ZZD0701001,202005,NEW,Y,6,"1,013.00",675.333,0
ZZD0701001,202006,NEW,Y,6,636.13,424.087,54
ZZD0701001,202007,NEW,Y,6,613.645,409.097,54
ZZD0701001,202009,NEW,Y,144,553.8,369.2,48
ZZD0701001,202010,NEW,Y,240,130.065,86.71,0
ZZD0701001,202011,NEW,Y,240,168.834,112.556,0
ZZD0701001,202012,NEW,Y,276,432,288,0
ZZD0701001,202101,NEW,Y,276,432,288,0
ZZD0701001,202102,NEW,Y,276,324,216,0
ZZD0701001,202103,NEW,Y,276,84.452,56.301,0
ZZD0701001,202104,EXCESS,Y,276,39.6,26.4,0
ZZD0701002,202004,NEW,Y,42,5,3.333,0
ZZD0701002,202005,NEW,Y,42,71,47.333,0
ZZD0701002,202006,NEW,Y,114,24.129,16.086,0
ZZD0701002,202007,NEW,Y,60,13.215,8.81,0
ZZD0701002,202008,NEW,Y,54,0,0,0
ZZD0701002,202009,NEW,Y,54,60.4,40.267,0
ZZD0701002,202010,NEW,Y,54,94.065,62.71,0
ZZD0701002,202011,NEW,Y,54,125.634,83.756,0
ZZD0701002,202012,NEW,Y,12,222,148,0
ZZD0701002,202101,NEW,Y,12,222,148,0
ZZD0701002,202102,NEW,Y,12,222,148,0
ZZD0701003,202004,NEW,Y,60,123,82,0
ZZD0701003,202005,NEW,Y,54,154,102.667,0
ZZD0701003,202006,NEW,Y,54,24.129,16.086,84
ZZD0701003,202007,NEW,Y,54,39.643,26.429,84
ZZD0701003,202009,NEW,Y,114,90.6,60.4,0
ZZD0701003,202010,NEW,Y,66,108.193,72.129,0
ZZD0701003,202011,NEW,Y,66,139.334,92.889,0
ZZD0701004,202004,NEW,Y,48,78,52,0
ZZD0701004,202005,NEW,Y,48,197,131.333,0
ZZD0701004,202006,NEW,Y,48,63.129,42.086,0
ZZD0701004,202007,NEW,Y,18,103.355,68.903,0
ZZD0701004,202008,NEW,Y,18,84,56,0
ZZD0701004,202009,NEW,Y,18,30,20,0
ZZD0701004,202010,NEW,Y,90,100.065,66.71,0
ZZD0701004,202011,NEW,Y,66,82.966,55.311,0
ZZD0701004,202012,NEW,Y,66,81.291,54.194,0
ZZD0701004,202101,NEW,Y,48,120,80,0
ZZD0701004,202102,NEW,Y,18,174,116,0
ZZD0701004,202103,NEW,Y,18,90,60,0
ZZD0701005,202004,NEW,Y,120,107,71.333,0
ZZD0701005,202005,NEW,Y,96,194,129.333,0
ZZD0701005,202006,NEW,Y,96,64.807,43.205,0
ZZD0701005,202009,NEW,Y,24,302,201.333,0
ZZD0701006,202004,NEW,Y,48,59,39.333,0
ZZD0701006,202005,NEW,Y,48,158,105.333,0
ZZD0701006,202006,NEW,Y,114,24.129,16.086,0
ZZD0701006,202007,NEW,Y,60,60,40,0
ZZD0701006,202008,NEW,Y,24,60,40,0
ZZD0701006,202009,NEW,Y,24,60.4,40.267,0
ZZD0701006,202010,NEW,Y,24,124.065,82.71,0
ZZD0701006,202011,NEW,Y,24,175.001,116.667,0
ZZD0701006,202104,ACTIVE,Y,24,58.941,39.294,0
ZZD0701007,202004,NEW,Y,174,243,162,0
ZZD0701007,202005,NEW,Y,174,440,293.333,0
ZZD0701007,202006,NEW,Y,156,108.677,72.451,0
ZZD0701007,202007,NEW,Y,78,168.968,112.645,0
ZZD0701007,202008,NEW,Y,78,78,52,0
ZZD0701007,202009,NEW,Y,78,75.501,50.334,0
ZZD0701007,202010,NEW,Y,78,175.065,116.71,0
ZZD0701007,202011,NEW,Y,78,193.167,128.778,0
ZZD0701007,202012,NEW,Y,42,408,272,0
ZZD0701007,202101,NEW,Y,42,408,272,0
ZZD0701008,202004,NEW,Y,114,80,53.333,0
ZZD0701008,202005,NEW,Y,114,255,170,0
ZZD0701008,202006,NEW,Y,252,61.516,41.011,0
ZZD0701008,202007,NEW,Y,162,152.129,101.419,0
ZZD0701008,202008,NEW,Y,114,144,96,0
ZZD0701008,202009,NEW,Y,114,271.8,181.2,0
ZZD0701008,202010,NEW,Y,114,213.291,142.194,0
ZZD0701008,202011,NEW,Y,66,285.7,190.467,0
ZZD0701008,202012,NEW,Y,66,86.193,57.462,0
ZZD0701008,202101,NEW,Y,66,175,116.667,0
ZZD0701008,202102,NEW,Y,18,168.668,112.445,0
ZZD0701008,202103,NEW,Y,18,408,272,0
ZZD0701008,202104,ACTIVE,Y,18,287,191.333,0
ZZD0701009,202004,NEW,Y,126,445,296.667,0
ZZD0701009,202005,NEW,Y,114,429,286,0
ZZD0701009,202006,NEW,Y,150,338.451,225.634,0
ZZD0701009,202007,NEW,Y,72,238.94,159.293,0
ZZD0701009,202008,NEW,Y,72,144.374,96.249,0
ZZD0701009,202009,NEW,Y,150,158.926,105.951,0
ZZD0701009,202010,NEW,Y,150,264.194,176.129,0
ZZD0701009,202011,NEW,Y,150,279.683,186.455,0
ZZD0701009,202012,NEW,Y,150,226,150.667,0
ZZD0701009,202101,NEW,Y,150,142,94.667,0
ZZD0701009,202102,NEW,Y,108,231.002,154.001,0
ZZD0701009,202103,NEW,Y,48,328.516,219.011,0
ZZD0701009,202104,ACTIVE,Y,48,310.677,207.118,0
ZZD0701010,202004,NEW,Y,48,106,70.667,0
ZZD0701010,202005,NEW,Y,48,198,132,0
ZZD0701010,202006,NEW,Y,48,24.129,16.086,102
ZZD0701010,202007,NEW,Y,48,102,68,102
ZZD0701010,202009,NEW,Y,90,90.6,60.4,0
ZZD0701010,202010,NEW,Y,18,75.097,50.065,0
ZZD0701010,202011,NEW,Y,18,163.667,109.111,0
ZZD0701011,202004,NEW,Y,42,85,56.667,0
ZZD0701011,202005,NEW,Y,42,134,89.333,0
ZZD0701011,202006,NEW,Y,36,24.129,16.086,78
ZZD0701011,202007,NEW,Y,36,13.215,8.81,78
ZZD0701011,202009,NEW,Y,30,90.6,60.4,0
ZZD0701011,202010,NEW,Y,30,116.096,77.397,0
ZZD0701011,202011,NEW,Y,30,145.334,96.889,0
ZZD0701012,202009,NEW,Y,60,556.401,370.934,0
ZZD0701012,202010,NEW,Y,252,154.065,102.71,0
ZZD0701012,202011,NEW,Y,204,314.501,209.667,0
ZZD0701012,202012,NEW,Y,378,158.194,105.463,0
ZZD0701012,202101,NEW,Y,306,230,153.333,0
ZZD0701012,202102,ACTIVE,Y,306,435.931,290.621,0
ZZD0701012,202103,EXCESS,Y,306,84.451,56.301,0
ZZD0701012,202104,EXCESS,Y,378,52.8,35.2,0
ZZD0701013,202004,NEW,Y,48,207,138,0
ZZD0701013,202005,NEW,Y,114,105,70,0
ZZD0701013,202006,NEW,Y,258,71.129,47.419,0
ZZD0701013,202007,NEW,Y,120,85.934,57.289,0
ZZD0701013,202008,NEW,Y,120,57.187,38.125,0
ZZD0701013,202009,NEW,Y,120,135.9,90.6,0
ZZD0701013,202010,NEW,Y,96,153.29,102.193,0
ZZD0701013,202011,NEW,Y,96,212.166,141.444,0
ZZD0701013,202012,NEW,Y,96,384,256,0
ZZD0701013,202101,NEW,Y,96,252,168,0
ZZD0701013,202102,NEW,Y,96,252,168,0
ZZD0701013,202103,NEW,Y,96,214,142.667,0
ZZD0701013,202104,ACTIVE,Y,96,204.166,136.111,0
ZZD0701014,202004,NEW,Y,120,0,0,0
ZZD0701014,202005,NEW,Y,120,158,105.333,0
ZZD0701014,202006,NEW,Y,96,24.129,16.086,0
ZZD0701014,202007,NEW,Y,12,84,56,0
ZZD0701014,202008,NEW,Y,12,84,56,0
ZZD0701014,202009,NEW,Y,12,75.5,50.333,0
ZZD0701014,202010,NEW,Y,12,75.096,50.064,0
ZZD0701014,202011,NEW,Y,12,139.334,92.889,0
ZZD0701014,202012,NEW,Y,12,252,168,0
ZZD0701014,202101,NEW,Y,12,252,168,0
ZZD0701014,202102,NEW,Y,48,252,168,0
ZZD0701015,202004,NEW,Y,48,61,40.667,0
ZZD0701015,202005,NEW,Y,48,189,126,0
ZZD0701015,202006,NEW,Y,48,45.645,30.43,54
ZZD0701015,202007,NEW,Y,48,77,51.333,54
ZZD0701015,202009,NEW,Y,36,271.8,181.2,0
ZZD0701015,202010,NEW,Y,24,144.29,96.193,0
ZZD0701015,202011,NEW,Y,12,153.629,102.419,36
ZZD0701016,202004,NEW,Y,192,107,71.333,0
ZZD0701016,202005,NEW,Y,180,174,116,0
ZZD0701016,202006,NEW,Y,162,76.871,51.247,0
ZZD0701016,202007,NEW,Y,90,117.641,78.427,0
ZZD0701016,202008,NEW,Y,90,42.581,28.387,0
ZZD0701016,202009,NEW,Y,90,90.6,60.4,0
ZZD0701016,202010,NEW,Y,90,207.194,138.129,0
ZZD0701016,202011,NEW,Y,90,181.167,120.778,0
ZZD0701016,202012,NEW,Y,42,396,264,0
ZZD0701016,202101,NEW,Y,42,396,264,0
ZZD0701016,202102,NEW,Y,42,300,200,0
ZZD0701016,202103,NEW,Y,42,124.194,82.796,0
ZZD0701017,202004,NEW,Y,36,831,554,0
ZZD0701017,202005,NEW,Y,216,"1,180.00",786.667,66
ZZD0701017,202006,NEW,Y,276,"1,012.48",674.989,282
ZZD0701017,202007,NEW,Y,276,"1,910.09","1,273.39",282
ZZD0701017,202008,NEW,Y,24,"1,094.17",729.449,0
ZZD0701017,202009,NEW,Y,600,810.694,540.463,0
ZZD0701017,202010,NEW,Y,252,"1,286.71",857.807,0
ZZD0701017,202011,NEW,Y,120,"1,410.12",940.082,0
ZZD0701017,202012,NEW,Y,120,478.452,318.968,0
ZZD0701017,202101,NEW,Y,48,"1,108.00",738.667,0
ZZD0701017,202102,ACTIVE,Y,192,616,410.667,0
ZZD0701017,202103,ACTIVE,Y,66,"1,195.29",796.861,0
ZZD0701018,202004,NEW,Y,186,61,40.667,0
ZZD0701018,202005,NEW,Y,186,246,164,0
ZZD0701018,202006,NEW,Y,102,53.839,35.893,0
ZZD0701018,202007,NEW,Y,72,64.129,42.753,0
ZZD0701018,202008,NEW,Y,72,30,20,0
ZZD0701018,202009,NEW,Y,72,30,20,42
ZZD0701018,202010,NEW,Y,30,52.065,34.71,0
ZZD0701018,202011,NEW,Y,30,54.334,36.223,0
ZZD0701018,202012,NEW,Y,30,69.291,46.194,0
ZZD0701018,202101,NEW,Y,30,105,70,0
ZZD0701019,202006,NEW,Y,72,113.258,75.505,78
ZZD0701019,202007,NEW,Y,72,254.257,169.505,78
ZZD0701019,202009,NEW,Y,138,131.801,87.867,0
ZZD0701019,202010,NEW,Y,66,110.467,73.645,0
ZZD0701019,202011,NEW,Y,18,127.167,84.778,0
ZZD0701020,202004,NEW,Y,108,433,288.667,0
ZZD0701020,202005,NEW,Y,108,417,278,0
ZZD0701020,202006,NEW,Y,108,300.774,200.516,0
ZZD0701020,202007,NEW,Y,72,162.234,108.156,0
ZZD0701020,202008,NEW,Y,72,151.981,101.321,0
ZZD0701020,202009,NEW,Y,72,299.558,199.705,0
ZZD0701020,202010,NEW,Y,72,140.664,93.776,0
ZZD0701020,202011,NEW,Y,72,87.844,58.563,0
ZZD0701020,202012,NEW,Y,72,105.291,70.194,0
ZZD0701020,202101,NEW,Y,114,195,130,0
ZZD0701020,202102,NEW,Y,114,210,140,0
ZZD0701020,202103,NEW,Y,54,196,130.667,0
ZZD0701020,202104,ACTIVE,Y,54,105.8,70.533,0
ZZD0701021,202004,NEW,Y,108,240,160,0
ZZD0701021,202005,NEW,Y,108,316,210.667,0
ZZD0701021,202006,NEW,Y,108,201.194,134.129,0
ZZD0701021,202007,NEW,Y,72,178.215,118.81,0
ZZD0701021,202008,NEW,Y,66,177.794,118.529,0
ZZD0701021,202009,NEW,Y,66,181.362,120.908,0
ZZD0701021,202010,NEW,Y,96,70.632,47.088,0
ZZD0701021,202011,NEW,Y,36,108.833,72.555,0
ZZD0701021,202012,NEW,Y,108,190.839,127.226,0
ZZD0701021,202101,NEW,Y,180,168,112,0
ZZD0701021,202102,NEW,Y,180,54.267,36.178,0
ZZD0701021,202103,NEW,Y,138,52.065,34.71,0
ZZD0701021,202104,EXCESS,Y,138,66.142,44.095,0
ZZD0701022,202004,NEW,Y,102,67,44.667,0
ZZD0701022,202005,NEW,Y,102,406,270.667,0
ZZD0701022,202006,NEW,Y,102,79.258,52.839,0
ZZD0701022,202007,NEW,Y,60,100.388,66.925,0
ZZD0701022,202008,NEW,Y,48,104.361,69.574,0
ZZD0701022,202009,NEW,Y,48,45.3,30.2,42
ZZD0701022,202010,NEW,Y,6,75.097,50.065,0
ZZD0701022,202011,NEW,Y,6,78.501,52.334,0
ZZD0701022,202101,NEW,Y,54,84,56,0
ZZD0701022,202102,NEW,Y,54,57.133,38.089,0
ZZD0701022,202103,NEW,Y,54,81.258,54.172,0
ZZD0701022,202104,ACTIVE,Y,54,112.8,75.2,0
ZZD0701023,202004,NEW,Y,48,95,63.333,0
ZZD0701023,202005,NEW,Y,48,237,158,0
ZZD0701023,202006,NEW,Y,42,24.129,16.086,78
ZZD0701023,202007,NEW,Y,42,84,56,78
ZZD0701023,202009,NEW,Y,102,75.5,50.333,0
ZZD0701023,202010,NEW,Y,30,110.096,73.397,0
ZZD0701023,202011,NEW,Y,30,139.334,92.889,0
ZZD0701023,202102,NEW,Y,24,306,204,0
ZZD0701024,202004,NEW,Y,282,636,424,0
ZZD0701024,202005,NEW,Y,42,822,548,0
ZZD0701024,202006,NEW,Y,30,383.678,255.785,132
ZZD0701024,202007,NEW,Y,90,696.013,464.009,132
ZZD0701024,202009,NEW,Y,78,"1,016.90",677.933,144
ZZD2300037,202004,NEW,Y,660,0,0,0
ZZD2300037,202005,NEW,Y,660,"19,121.00","12,747.33",0
ZZD2300037,202006,NEW,Y,660,"2,376.71","1,584.47",0
ZZD2300037,202007,NEW,Y,468,580.258,386.839,0
ZZD2300037,202008,NEW,Y,468,398.4,265.6,0
ZZD2300037,202009,NEW,Y,"1,044.00",202.8,135.2,0
ZZD2300037,202010,NEW,Y,924,842.387,561.591,0
ZZD2300037,202011,NEW,Y,816,704,469.333,0
ZZD2300037,202012,NEW,Y,588,"1,351.36",900.903,0
ZZD2300037,202101,NEW,Y,588,"1,542.00","1,028.00",0
ZZD2300037,202102,NEW,Y,492,"1,800.00","1,200.00",0
ZZD2300037,202103,NEW,Y,492,944.903,629.935,0
ZZD2300037,202104,ACTIVE,Y,492,"1,069.40",712.933,0
ZZD2300038,202004,NEW,Y,912,62,41.333,0
ZZD2300038,202005,NEW,Y,900,"3,479.00","2,319.33",0
ZZD2300038,202006,NEW,Y,780,"2,256.65","1,504.43",0
ZZD2300038,202007,NEW,Y,780,300.899,200.599,0
ZZD2300038,202008,NEW,Y,432,415.664,277.109,0
ZZD2300038,202009,NEW,Y,180,187.7,125.133,0
ZZD2300038,202104,ACTIVE,Y,684,"1,068.94",712.624,192
ZZD2300230,202004,NEW,Y,36,133,88.667,0
ZZD2300230,202005,NEW,Y,36,178,118.667,0
ZZD2300230,202006,NEW,Y,108,67.387,44.925,0
ZZD2300230,202007,NEW,Y,48,66.772,44.515,0
ZZD2300230,202008,NEW,Y,48,102.582,68.388,0
ZZD2300230,202009,NEW,Y,48,60.4,40.267,0
ZZD2300230,202010,NEW,Y,48,112.065,74.71,0
ZZD2300230,202011,NEW,Y,48,154.601,103.067,0
ZZD2300230,202104,EXCESS,Y,72,53.2,35.467,0
ZZD2300231,202006,NEW,Y,54,189.258,126.172,0
ZZD2300231,202007,NEW,Y,54,109.429,72.953,0
ZZD2300231,202008,NEW,Y,48,153.167,102.111,0
ZZD2300231,202009,NEW,Y,42,58.2,38.8,18
ZZD2300231,202010,NEW,Y,24,85.161,56.774,0
ZZD2300231,202011,NEW,Y,24,89.672,59.781,0
ZZD2300231,202012,NEW,Y,90,50.194,33.463,0
ZZD2300231,202101,NEW,Y,90,52,34.667,0
ZZD2300231,202102,EXCESS,Y,72,48.267,32.178,0
ZZD2300231,202103,ACTIVE,Y,48,63.065,42.043,0
ZZD2300231,202104,ACTIVE,Y,12,197.845,131.897,0
ZZD2300232,202004,NEW,Y,42,87,58,0
ZZD2300232,202005,NEW,Y,36,93,62,0
ZZD2300232,202006,NEW,Y,180,27.42,18.28,0
ZZD2300232,202007,NEW,Y,138,63.45,42.3,0
ZZD2300232,202008,NEW,Y,138,130.349,86.899,0
ZZD2300232,202009,NEW,Y,138,60.4,40.267,48
ZZD2300232,202010,NEW,Y,108,85.161,56.774,0
ZZD2300232,202011,NEW,Y,96,66.501,44.334,0
ZZD2300232,202012,NEW,Y,96,160.967,107.311,0
ZZD2300232,202101,NEW,Y,96,117,78,0
ZZD2300232,202102,NEW,Y,96,108.267,72.178,0
ZZD2300232,202103,NEW,Y,96,60.323,40.215,0
ZZD2300232,202104,EXCESS,Y,96,54,36,0
ZZD2300233,202004,NEW,Y,54,49,32.667,0
ZZD2300233,202005,NEW,Y,54,36,24,0
ZZD2300233,202006,NEW,Y,48,32,21.333,0
ZZD2300233,202007,NEW,Y,36,55.514,37.009,0
ZZD2300233,202008,NEW,Y,36,81.767,54.511,0
ZZD2300233,202009,NEW,Y,30,92.6,61.733,0
ZZD2300233,202010,NEW,Y,30,69.096,46.064,0
ZZD2300233,202104,ACTIVE,Y,66,72.406,48.271,0
ZZD2300234,202004,NEW,Y,90,411,274,0
ZZD2300234,202005,NEW,Y,90,340,226.667,0
ZZD2300234,202006,NEW,Y,72,179.773,119.849,60
ZZD2300234,202008,NEW,Y,12,321.581,214.387,0
ZZD2300234,202009,NEW,Y,72,808.768,539.179,0
ZZD2300234,202010,NEW,Y,72,599.685,399.79,0
ZZD2300234,202011,NEW,Y,72,525.167,350.111,0
ZZD2300234,202012,NEW,Y,72,280.097,186.731,0
ZZD2300234,202101,NEW,Y,144,197,131.333,0
ZZD2300234,202102,NEW,Y,144,276.067,184.045,0
ZZD2300234,202103,NEW,Y,144,315.32,210.213,0
ZZD2300234,202104,EXCESS,Y,216,213.677,142.451,0
ZZD2300235,202004,NEW,Y,54,63,42,0
ZZD2300235,202005,NEW,Y,54,230,153.333,0
ZZD2300235,202006,NEW,Y,54,47.613,31.742,0
ZZD2300235,202009,NEW,Y,72,45.3,30.2,0
ZZD2300235,202010,NEW,Y,72,52.065,34.71,0
ZZD2300235,202011,NEW,Y,72,90.834,60.556,0
ZZD2300235,202012,NEW,Y,72,168,112,0
ZZD2300235,202101,NEW,Y,66,168,112,0
ZZD2300235,202102,NEW,Y,66,108,72,0
ZZD2300235,202103,NEW,Y,66,48,32,0
ZZD2300235,202104,EXCESS,Y,66,48,32,0
ZZD2300236,202004,NEW,Y,72,77,51.333,0
ZZD2300236,202005,NEW,Y,66,35,23.333,0
ZZD2300236,202006,NEW,Y,66,36,24,0
ZZD2300236,202007,NEW,Y,24,39.643,26.429,0
ZZD2300236,202008,NEW,Y,24,28.387,18.925,0
ZZD2300236,202009,NEW,Y,24,45.3,30.2,0
ZZD2300236,202010,NEW,Y,18,105.097,70.065,0
ZZD2300236,202011,NEW,Y,18,113.466,75.644,0
ZZD2300236,202012,NEW,Y,18,156,104,0
ZZD2300236,202101,NEW,Y,18,156,104,0
ZZD2300236,202102,NEW,Y,18,156,104,0
ZZD2300236,202103,NEW,Y,18,40,26.667,0
ZZD2300236,202104,EXCESS,Y,90,40,26.667,0
ZZD2300237,202004,NEW,Y,60,67,44.667,0
ZZD2300237,202005,NEW,Y,54,77,51.333,0
ZZD2300237,202006,NEW,Y,54,69.549,46.366,90
ZZD2300237,202007,NEW,Y,54,58.843,39.229,90
ZZD2300237,202009,NEW,Y,108,90.6,60.4,0
ZZD2300237,202010,NEW,Y,108,102.194,68.129,0
ZZD2300237,202011,NEW,Y,108,133.333,88.889,0
ZZD2300237,202012,NEW,Y,108,252,168,0
ZZD2300237,202101,NEW,Y,108,252,168,0
ZZD2300237,202102,NEW,Y,108,180,120,0
ZZD2300237,202103,NEW,Y,108,140,93.333,0
ZZD2300237,202104,ACTIVE,Y,108,140,93.333,0
ZZD2300238,202004,NEW,Y,42,662,441.333,0
ZZD2300238,202005,NEW,Y,42,749,499.333,0
ZZD2300238,202006,NEW,Y,42,929.549,619.699,54
ZZD2300238,202007,NEW,Y,42,456.029,304.019,54
ZZD2300238,202009,NEW,Y,228,395.3,263.533,0
ZZD2300238,202010,NEW,Y,300,93.097,62.065,0
ZZD2300238,202011,NEW,Y,300,115.027,76.685,0
ZZD2300238,202012,NEW,Y,372,69.29,46.193,0
ZZD2300238,202101,NEW,Y,372,58,38.667,0
ZZD2300238,202102,NEW,Y,372,105.666,70.444,0
ZZD2300238,202103,NEW,Y,372,72.325,48.217,0
ZZD2300238,202104,EXCESS,Y,372,72,48,0
ZZD2300239,202004,NEW,Y,42,85,56.667,0
ZZD2300239,202005,NEW,Y,42,85,56.667,0
ZZD2300239,202006,NEW,Y,102,56.773,37.849,0
ZZD2300239,202007,NEW,Y,90,38.288,25.525,0
ZZD2300239,202008,NEW,Y,54,66.18,44.12,0
ZZD2300239,202009,NEW,Y,54,138.768,92.512,0
ZZD2300239,202010,NEW,Y,54,149.226,99.484,0
ZZD2300239,202011,NEW,Y,54,132.833,88.555,0
ZZD2300239,202012,NEW,Y,54,107.806,71.871,0
ZZD2300239,202101,NEW,Y,48,78,52,0
ZZD2300239,202102,NEW,Y,48,141.4,94.267,0
ZZD2300239,202103,NEW,Y,48,0,0,0
ZZD2300239,202104,EXCESS,Y,48,0,0,0
ZZD2300240,202006,NEW,Y,60,95.648,63.765,0
ZZD2300240,202007,NEW,Y,24,95.426,63.617,0
ZZD2300240,202008,NEW,Y,24,46.388,30.925,0
ZZD2300240,202009,NEW,Y,24,53.3,35.533,0
ZZD2300240,202010,NEW,Y,96,57.097,38.065,0
ZZD2300240,202011,NEW,Y,96,60.5,40.333,0
ZZD2300240,202012,NEW,Y,96,120,80,0
ZZD2300240,202101,NEW,Y,96,120,80,0
ZZD2300240,202102,ACTIVE,Y,72,120,80,0
ZZD2300240,202103,ACTIVE,Y,96,126,84,0
ZZD2300240,202104,ACTIVE,Y,96,96,64,30
ZZD2300241,202004,NEW,Y,48,60,40,0
ZZD2300241,202005,NEW,Y,48,290,193.333,0
ZZD2300241,202006,NEW,Y,48,36.194,24.129,36
ZZD2300241,202007,NEW,Y,36,36,24,24
ZZD2300241,202008,NEW,Y,36,36,24,24
ZZD2300241,202009,NEW,Y,36,30.2,20.133,24
ZZD2300241,202010,NEW,Y,36,35.032,23.355,24
ZZD2300241,202011,NEW,Y,36,60.5,40.333,24
ZZD2300241,202012,NEW,Y,36,120,80,24
ZZD2300241,202101,NEW,Y,36,120,80,24
ZZD2300241,202102,NEW,Y,36,120,80,24
ZZD2300242,202004,NEW,Y,72,60,40,0
ZZD2300242,202005,NEW,Y,72,52,34.667,0
ZZD2300242,202006,NEW,Y,72,26,17.333,0
ZZD2300242,202007,NEW,Y,18,161.613,107.742,0
ZZD2300242,202008,NEW,Y,18,141.6,94.4,0
ZZD2300242,202009,NEW,Y,18,50.1,33.4,0
ZZD2300242,202010,NEW,Y,84,172.065,114.71,0
ZZD2300242,202011,NEW,Y,84,174.834,116.556,36
ZZD2300242,202012,NEW,Y,48,348,232,0
ZZD2300242,202101,NEW,Y,36,348,232,0
ZZD2300242,202102,NEW,Y,36,348,232,0
ZZD2300242,202104,ACTIVE,Y,66,114.142,76.095,0
ZZD2300243,202004,NEW,Y,48,61,40.667,0
ZZD2300243,202005,NEW,Y,48,321,214,0
ZZD2300243,202006,NEW,Y,48,65.904,43.936,0
ZZD2300243,202007,NEW,Y,36,35.742,23.828,0
ZZD2300243,202008,NEW,Y,6,85.161,56.774,0
ZZD2300243,202009,NEW,Y,150,30.2,20.133,0
ZZD2300243,202010,NEW,Y,84,47.032,31.355,0
ZZD2300243,202011,NEW,Y,84,72.5,48.333,0
ZZD2300243,202012,NEW,Y,84,49.096,32.731,0
ZZD2300243,202101,NEW,Y,54,54,36,0
ZZD2300243,202102,NEW,Y,54,75.402,50.268,0
ZZD2300243,202103,NEW,Y,24,120,80,0
ZZD2300243,202104,ACTIVE,Y,24,59.4,39.6,0
ZZD2300244,202004,NEW,Y,144,493,328.667,0
ZZD2300244,202005,NEW,Y,144,471,314,0
ZZD2300244,202006,NEW,Y,264,236.258,157.505,0
ZZD2300244,202007,NEW,Y,180,224.738,149.825,0
ZZD2300244,202008,NEW,Y,36,270.361,180.241,0
ZZD2300244,202009,NEW,Y,36,139.694,93.129,0
ZZD2300244,202010,NEW,Y,42,330.89,220.593,0
ZZD2300244,202011,NEW,Y,42,331.334,220.889,0
ZZD2300244,202101,NEW,Y,72,546,364,0
ZZD2300244,202102,NEW,Y,30,550.065,366.71,0
ZZD2300244,202104,ACTIVE,Y,126,638.394,425.596,78
ZZD2300245,202004,NEW,Y,36,63,42,0
ZZD2300245,202005,NEW,Y,252,230,153.333,0
ZZD2300245,202006,NEW,Y,456,47.613,31.742,0
ZZD2300245,202007,NEW,Y,192,54,36,0
ZZD2300245,202008,NEW,Y,192,54,36,0
ZZD2300245,202009,NEW,Y,192,45.3,30.2,0
ZZD2300245,202010,NEW,Y,192,52.065,34.71,0
ZZD2300245,202011,NEW,Y,192,90.834,60.556,0
ZZD2300245,202012,NEW,Y,192,168,112,0
ZZD2300245,202101,NEW,Y,192,168,112,0
ZZD2300245,202102,NEW,Y,192,108,72,0
ZZD2300245,202103,NEW,Y,162,90,60,0
ZZD2300245,202104,EXCESS,Y,162,90,60,0
ZZD2300246,202004,NEW,Y,102,59,39.333,0
ZZD2300246,202005,NEW,Y,102,659,439.333,0
ZZD2300246,202006,NEW,Y,102,84.452,56.301,0
ZZD2300246,202007,NEW,Y,12,90,60,0
ZZD2300246,202008,NEW,Y,12,90,60,0
